url,num,description,longitude,latitude
http://informo.munimadrid.es/informo/Camaras/Camara00197_mdf.jpg,00197,HERRERA ORIA - N. SRA. VALVERDE,-3.68617810527533,40.4910276587739
http://informo.munimadrid.es/informo/Camaras/Camara00198_mdf.jpg,00198,M30 - PK09+600 D (DAI PUENTE VALLECAS),-3.66697104605712,40.401681340114
http://informo.munimadrid.es/informo/Camaras/Camara00205_mdf.jpg,00205,M30 - PK12+500 C (NUDO SUR - A4),-3.68628679355641,40.3806484052872
http://informo.munimadrid.es/informo/Camaras/Camara00182_mdf.jpg,00182,MANOTERAS - EMILIO HERRERA,-3.6589944761629,40.4869417623301
http://informo.munimadrid.es/informo/Camaras/Camara00199_mdf.jpg,00199,M30 - PK08+000 D (DAI MORATALAZ),-3.65964999471535,40.4155608924235
http://informo.munimadrid.es/informo/Camaras/Camara00166_mdf.jpg,00166,LAS SUERTES - LA GAVIA,-3.60169429466125,40.3681391496869
http://informo.munimadrid.es/informo/Camaras/Camara00206_mdf.jpg,00206,AV AMERICA - CARTAGENA,-3.67342982348935,40.439042819436
http://informo.munimadrid.es/informo/Camaras/Camara00207_mdf.jpg,00207,AV ARROYO DEL FRESNO - SENDA DEL INFANTE,-3.72398560982221,40.4918183139588
http://informo.munimadrid.es/informo/Camaras/Camara00208_mdf.jpg,00208,CARDENAL CISNEROS,-3.72653138221021,40.4399910475151
http://informo.munimadrid.es/informo/Camaras/Camara00209_mdf.jpg,00209,MONTECARMELO - MONASTERIO SUSO YUSO,-3.69768128123045,40.5025660971004
http://informo.munimadrid.es/informo/Camaras/Camara00211_mdf.jpg,00211,ALCALA - LAGO CONSTANZA,-3.64812391668103,40.4331737395832
http://informo.munimadrid.es/informo/Camaras/Camara00210_mdf.jpg,00210,SILVANO - MACHUPICHU,-3.63538916769428,40.4626636092181
http://informo.munimadrid.es/informo/Camaras/Camara00212_mdf.jpg,00212,MARQUES DE CORBERA - RICARDO ORTIZ,-3.65626763914397,40.4225458218341
http://informo.munimadrid.es/informo/Camaras/Camara00213_mdf.jpg,00213,GTA RUIZ JIMENEZ,-3.70583124823297,40.4295914447848
http://informo.munimadrid.es/informo/Camaras/Camara00214_mdf.jpg,00214,PLAZA JOSE BANUS,-3.6559294541164,40.4346086676967
http://informo.munimadrid.es/informo/Camaras/Camara00215_mdf.jpg,00215,PTE DE LOS FRANCESES - AV VALLADOLID,-3.73477691064981,40.4341153590336
http://informo.munimadrid.es/informo/Camaras/Camara00217_mdf.jpg,00217,GLORIETA DEL EJERCITO,-3.74471311091,40.3879285629288
http://informo.munimadrid.es/informo/Camaras/Camara00218_mdf.jpg,00218,MENENDEZ PELAYO - O'DONNELL,-3.68013111595236,40.4218559735228
http://informo.munimadrid.es/informo/Camaras/Camara00193_mdf.jpg,00193,PLAZA DE LA VICALVARADA,-3.6098093039286,40.409810401491
http://informo.munimadrid.es/informo/Camaras/Camara00219_mdf.jpg,00219,O´DONNELL - NARVAEZ,-3.67617108402104,40.4215173017936
http://informo.munimadrid.es/informo/Camaras/Camara00220_mdf.jpg,00220,CTRA BOADILLA DEL MONTE - CARABIAS,-3.76703849325199,40.399004446477
http://informo.munimadrid.es/informo/Camaras/Camara00221_mdf.jpg,00221,GENERAL RICARDOS - MARCELINO CAMACHO,-3.7395532024157,40.3845676350931
http://informo.munimadrid.es/informo/Camaras/Camara00222_mdf.jpg,00222,JOSE PRAT - CORDEL PAVONES 1,-3.61955198008488,40.3972030422082
http://informo.munimadrid.es/informo/Camaras/Camara00224_mdf.jpg,00224,VIA LUSITANA - AV DE LA PESETA,-3.74372566214723,40.3637399049974
http://informo.munimadrid.es/informo/Camaras/Camara00223_mdf.jpg,00223,ALCOCER - AV REAL PINTO - VILLALONSO,-3.70585109150615,40.3498008790786
http://informo.munimadrid.es/informo/Camaras/Camara00225_mdf.jpg,00225,AV DAROCA - STA PRISCA - CEMENTERIO,-3.64687911985178,40.4272482311486
http://informo.munimadrid.es/informo/Camaras/Camara00226_mdf.jpg,00226,AV ENTREVIAS - LA MANCHA,-3.66888451261383,40.3816770801409
http://informo.munimadrid.es/informo/Camaras/Camara00227_mdf.jpg,00227,AV BADAJOZ - SALVADOR MADARIAGA,-3.65706286658094,40.4408094864438
http://informo.munimadrid.es/informo/Camaras/Camara00228_mdf.jpg,00228,ACCESO ESTACION HORTALEZA - AV SAN LUIS,-3.65792383817629,40.4710034985931
http://informo.munimadrid.es/informo/Camaras/Camara00229_mdf.jpg,00229,GTA ROCIO DURCAL,-3.71144606392654,40.4574701514878
http://informo.munimadrid.es/informo/Camaras/Camara00230_mdf.jpg,00230,AV BRASILIA - AV BONN,-3.66109796256772,40.440707586235
http://informo.munimadrid.es/informo/Camaras/Camara00231_mdf.jpg,00231,CORAZON MARIA - CANILLAS,-3.66736368650491,40.4434874155956
http://informo.munimadrid.es/informo/Camaras/Camara00232_mdf.jpg,00232,M30 - PK30+000 (ARZOBISPO MORCILLO),-3.69957985725119,40.4838518068281
http://informo.munimadrid.es/informo/Camaras/Camara00233_mdf.jpg,00233,AV AVIACION - ALDEANUEVA DE LA VERA,-3.7764891692728,40.3748481453824
http://informo.munimadrid.es/informo/Camaras/Camara00234_mdf.jpg,00234,MARCELO USERA - RAFAELA YBARRA,-3.71212517244448,40.3851229554107
http://informo.munimadrid.es/informo/Camaras/Camara00235_mdf.jpg,00235,BAILEN-MAYOR,-3.71346296014812,40.4149435113307
http://informo.munimadrid.es/informo/Camaras/Camara00236_mdf.jpg,00236,PIO XII - AV BURGOS,-3.67657138724184,40.4728628490265
http://informo.munimadrid.es/informo/Camaras/Camara00237_mdf.jpg,00237,FCO. SILVELA - ORTEGA Y GASSET,-3.67015826139647,40.4294595233855
http://informo.munimadrid.es/informo/Camaras/Camara00151_mdf.jpg,00151,M-30 NUDO SUR P.K. 12,5,-3.68833688200633,40.3824416227444
http://informo.munimadrid.es/informo/Camaras/Camara00238_mdf.jpg,00238,NTRA. SRA. VALVERDE - M. ARLANZA,-3.6853447146738,40.5073268567894
http://informo.munimadrid.es/informo/Camaras/Camara00240_mdf.jpg,00240,AV ALBUFERA - MONTE IGUELDO,-3.66740456741378,40.3974126026861
http://informo.munimadrid.es/informo/Camaras/Camara00239_mdf.jpg,00239,CDAD BARCELONA - M. PELAYO,-3.68069236665368,40.4042727806522
http://informo.munimadrid.es/informo/Camaras/Camara00246_mdf.jpg,00246,A3 - PK 05+155 E,-3.64715300225985,40.3989422637698
http://informo.munimadrid.es/informo/Camaras/Camara00245_mdf.jpg,00245,A1 - PK 12+026 E,-3.65876632481037,40.5042309258258
http://informo.munimadrid.es/informo/Camaras/Camara00251_mdf.jpg,00251,VIA LUSITANA - AGUACATE,-3.74104499864478,40.367823230021
http://informo.munimadrid.es/informo/Camaras/Camara00250_mdf.jpg,00250,M607 - PK12+970 E,-3.68637225109825,40.5172542996448
http://informo.munimadrid.es/informo/Camaras/Camara00249_mdf.jpg,00249,A6 - PK 09+800 E,-3.7792157590216,40.4628904175957
http://informo.munimadrid.es/informo/Camaras/Camara00248_mdf.jpg,00248,A5 - PK 6+600 E (AV POBLADOS),-3.77141857699541,40.3938200079753
http://informo.munimadrid.es/informo/Camaras/Camara00247_mdf.jpg,00247,A4 - PK 05+400 E,-3.67968247896351,40.3717514333367
http://informo.munimadrid.es/informo/Camaras/Camara00255_mdf.jpg,00255,ALCALA - ALCALDE L. CASERO,-3.65582099061881,40.4320905054998
http://informo.munimadrid.es/informo/Camaras/Camara00256_mdf.jpg?v=57764,00256,ALCALA - SAN MARIANO,-3.61431153321055,40.4453352973373
